what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386074886970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386074887531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386074891369
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386074907687
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386074907749
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386074908170
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386074913568
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1386074926407
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1386074930650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386074930806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075018588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075021162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075021786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075023049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075023595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075025889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075059818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075071648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075112105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075112152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075115022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075117175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075118189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075119203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075120825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075123025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075155919
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386075159414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1386075160740
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386075166137
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386075168337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075172143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075178914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075183375
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1386075187619
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1386075187634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075191643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1386075191643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075199319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075201971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1386075206744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075207056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075208289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075211908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075221876
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386075221892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075223155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075225261
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1386075225464
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1386075226931
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386075233685
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386075233919
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386075233966
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386075350098
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386075352875
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386075357524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075359318
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386075361315
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1386075361362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075361424
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1386075361471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1386075361471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075361471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075365168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1386075368944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075369209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075370488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075373951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075376354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075378944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075383015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075383031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075385324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075402937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075409880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075413546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075425933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075426838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075428179
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075428289
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1386075428835
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1386075428835
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1386075428835
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1386075428835
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1386075428835
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1386075428835
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1386075428835
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1386075428835
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1386075428835
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1386075428835
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1386075428881
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1386075448491
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1386075448491
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1386075448491
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1386075448491
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1386075448491
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1386075448491
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1386075448491
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1386075448491
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1386075448491
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1386075448491
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1386075448491
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1386075448491
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1386075448491
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1386075448491
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1386075448507
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1386075448507
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1386075448507
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1386075448523
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1386075448523
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1386075448523
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1386075448523
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1386075448523
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1386075448523
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1386075448523
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1386075448523
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1386075448523
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1386075448523
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1386075448523
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1386075448523
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1386075448523
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1386075448523
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1386075448523
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1386075448523
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1386075448523
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1386075448523
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1386075448523
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1386075448523
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1386075448523
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1386075448523
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1386075448523
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1386075448523
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1386075448523
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1386075448523
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1386075448523
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1386075448523
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1386075448523
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1386075448523
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1386075448523
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1386075448523
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1386075448538
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1386075448538
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1386075448538
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1386075448585
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1386075448585
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1386075448585
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1386075448585
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1386075448585
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1386075448585
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1386075448585
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1386075448585
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1386075448585
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1386075448585
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1386075448585
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1386075448585
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1386075448585
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1386075448585
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1386075448585
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1386075448601
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1386075448601
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1386075448601
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1386075448601
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1386075448601
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1386075448601
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1386075448601
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1386075448601
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1386075448601
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1386075448601
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1386075448601
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1386075448601
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1386075448601
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1386075448601
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1386075448601
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1386075448601
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1386075448601
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1386075448601
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1386075448601
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1386075448601
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1386075448601
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1386075448601
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1386075448601
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1386075448601
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1386075448601
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1386075448601
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1386075448601
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1386075448601
os,sysinfo,,,"win32",1386075448616
arch,sysinfo,,,"x86",1386075448616
ws,sysinfo,,,"win32",1386075448616
locale,sysinfo,,,"ru_RU",1386075448616
processors,sysinfo,,,"2",1386075448616
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1386075448616
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1386075448616
java.specification.name,sysinfo,,,"Java Platform API Specification",1386075448616
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1386075448616
java.specification.version,sysinfo,,,"1.6",1386075448616
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1386075448616
java.version,sysinfo,,,"1.6.0_23",1386075448616
java.vm.info,sysinfo,,,"mixed mode",1386075448616
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1386075448616
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1386075448616
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1386075448616
java.vm.specification.version,sysinfo,,,"1.0",1386075448616
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1386075448616
java.vm.version,sysinfo,,,"19.0-b09",1386075448616
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1386075449022
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1386075449053
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1386075449693
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1386075450239
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1386075450972
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1386075451674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075451783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386075461237
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386075461378
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386075463780
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1386075464607
